Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,1.360000,1.360000,1.320000,1.320000,1.310897,28400
2019-06-14,1.340000,1.380000,1.340000,1.380000,1.370483,96800
2019-06-17,1.370000,1.380000,1.370000,1.370000,1.360552,206800
2019-06-18,1.350000,1.350000,1.340000,1.340000,1.330759,54300
2019-06-19,1.330000,1.360000,1.330000,1.330000,1.320828,394900
2019-06-20,1.350000,1.380000,1.350000,1.380000,1.370483,2100
2019-06-21,1.340000,1.370000,1.320000,1.370000,1.360552,24300
2019-06-24,1.370000,1.370000,1.340000,1.370000,1.360552,68200
2019-06-25,1.390000,1.390000,1.380000,1.380000,1.370483,1023100
2019-06-26,1.350000,1.390000,1.350000,1.380000,1.370483,35100
2019-06-27,1.370000,1.380000,1.350000,1.350000,1.340690,157000
2019-06-28,1.350000,1.350000,1.350000,1.350000,1.340690,692400
2019-07-01,1.400000,1.400000,1.350000,1.370000,1.360552,84300
2019-07-02,1.380000,1.390000,1.380000,1.390000,1.380414,610800
2019-07-03,1.370000,1.420000,1.370000,1.390000,1.380414,2584400
2019-07-04,1.420000,1.450000,1.420000,1.430000,1.420138,254100
2019-07-05,1.420000,1.470000,1.420000,1.460000,1.449931,349500
2019-07-08,1.470000,1.490000,1.470000,1.470000,1.459862,271900
2019-07-09,1.470000,1.480000,1.470000,1.470000,1.459862,151500
2019-07-10,1.460000,1.480000,1.460000,1.470000,1.459862,32900
2019-07-11,1.460000,1.460000,1.460000,1.460000,1.449931,260100
2019-07-12,1.450000,1.470000,1.450000,1.470000,1.459862,24100
2019-07-15,1.470000,1.470000,1.440000,1.440000,1.430069,49400
2019-07-16,1.440000,1.440000,1.440000,1.440000,1.430069,388000
2019-07-17,1.430000,1.430000,1.430000,1.430000,1.420138,55600
2019-07-18,1.420000,1.420000,1.410000,1.410000,1.400276,8100
2019-07-19,1.420000,1.420000,1.400000,1.410000,1.400276,306900
2019-07-22,1.410000,1.410000,1.400000,1.400000,1.390345,175800
2019-07-23,1.400000,1.400000,1.400000,1.400000,1.390345,250000
2019-07-24,1.400000,1.400000,1.390000,1.400000,1.390345,243000
2019-07-25,1.400000,1.440000,1.400000,1.420000,1.410207,1088800
2019-07-26,1.420000,1.440000,1.420000,1.440000,1.430069,96900
2019-07-29,1.450000,1.450000,1.440000,1.440000,1.430069,52000
2019-07-31,1.440000,1.450000,1.440000,1.450000,1.440000,77200
2019-08-01,1.440000,1.450000,1.430000,1.450000,1.450000,73600
2019-08-02,1.440000,1.450000,1.440000,1.450000,1.450000,76500
2019-08-05,1.470000,1.470000,1.440000,1.450000,1.450000,54000
2019-08-06,1.430000,1.470000,1.410000,1.420000,1.420000,133000
2019-08-07,1.420000,1.420000,1.410000,1.420000,1.420000,99700
2019-08-08,1.410000,1.450000,1.410000,1.450000,1.450000,45300
2019-08-09,1.440000,1.470000,1.440000,1.460000,1.460000,473300
2019-08-13,1.460000,1.460000,1.440000,1.450000,1.450000,81200
2019-08-14,1.450000,1.460000,1.450000,1.460000,1.460000,69200
2019-08-15,1.420000,1.460000,1.410000,1.460000,1.460000,111400
2019-08-16,1.420000,1.460000,1.420000,1.460000,1.460000,94500
2019-08-19,1.460000,1.460000,1.440000,1.460000,1.460000,140200
2019-08-20,1.450000,1.450000,1.450000,1.450000,1.450000,100
2019-08-21,1.420000,1.430000,1.410000,1.410000,1.410000,74300
2019-08-22,1.420000,1.430000,1.400000,1.410000,1.410000,2149100
2019-08-23,1.400000,1.400000,1.400000,1.400000,1.400000,10000
2019-08-26,1.400000,1.400000,1.400000,1.400000,1.400000,100
2019-08-27,1.400000,1.410000,1.400000,1.400000,1.400000,32300
2019-08-28,1.390000,1.400000,1.390000,1.400000,1.400000,93800
2019-08-29,1.410000,1.410000,1.410000,1.410000,1.410000,100
2019-08-30,1.380000,1.400000,1.380000,1.380000,1.380000,109300
2019-09-03,1.350000,1.420000,1.350000,1.420000,1.420000,120600
2019-09-04,1.420000,1.420000,1.420000,1.420000,1.420000,0
2019-09-05,1.380000,1.410000,1.350000,1.350000,1.350000,72100
2019-09-06,1.400000,1.410000,1.400000,1.410000,1.410000,15400
2019-09-10,1.360000,1.360000,1.360000,1.360000,1.360000,23000
2019-09-11,1.370000,1.370000,1.370000,1.370000,1.370000,9000
2019-09-12,1.360000,1.360000,1.360000,1.360000,1.360000,24300
2019-09-13,1.350000,1.350000,1.350000,1.350000,1.350000,95500
2019-09-17,1.350000,1.370000,1.350000,1.370000,1.370000,16000
2019-09-18,1.370000,1.380000,1.370000,1.380000,1.380000,89400
2019-09-19,1.360000,1.360000,1.360000,1.360000,1.360000,49800
2019-09-20,1.350000,1.390000,1.350000,1.390000,1.390000,109400
2019-09-23,1.390000,1.390000,1.350000,1.350000,1.350000,115600
2019-09-24,1.360000,1.380000,1.350000,1.370000,1.370000,144000
2019-09-25,1.350000,1.370000,1.340000,1.350000,1.350000,310300
2019-09-26,1.360000,1.360000,1.350000,1.350000,1.350000,515900
2019-09-27,1.370000,1.370000,1.330000,1.350000,1.350000,822000
2019-09-30,1.350000,1.350000,1.350000,1.350000,1.350000,0
2019-10-01,1.350000,1.350000,1.340000,1.350000,1.350000,6200
2019-10-02,1.330000,1.350000,1.330000,1.350000,1.350000,9100
2019-10-03,1.340000,1.350000,1.340000,1.350000,1.350000,17100
2019-10-04,1.350000,1.350000,1.350000,1.350000,1.350000,25000
2019-10-07,1.350000,1.350000,1.340000,1.350000,1.350000,405800
2019-10-08,1.350000,1.360000,1.340000,1.350000,1.350000,90700
2019-10-09,1.340000,1.380000,1.340000,1.380000,1.380000,21200
2019-10-10,1.380000,1.380000,1.350000,1.350000,1.350000,18300
2019-10-11,1.350000,1.380000,1.320000,1.380000,1.380000,21200
2019-10-14,1.330000,1.350000,1.330000,1.350000,1.350000,118700
2019-10-15,1.330000,1.370000,1.330000,1.350000,1.350000,8100
2019-10-16,1.350000,1.350000,1.330000,1.340000,1.340000,332500
2019-10-17,1.340000,1.340000,1.320000,1.330000,1.330000,283200
2019-10-18,1.330000,1.330000,1.330000,1.330000,1.330000,36600
2019-10-21,1.330000,1.330000,1.330000,1.330000,1.330000,1000
2019-10-22,1.340000,1.340000,1.320000,1.340000,1.340000,63200
2019-10-23,1.340000,1.340000,1.340000,1.340000,1.340000,0
2019-10-24,1.330000,1.330000,1.330000,1.330000,1.330000,5000
2019-10-25,1.330000,1.330000,1.330000,1.330000,1.330000,1500
2019-10-29,1.340000,1.340000,1.330000,1.330000,1.330000,18500
2019-10-30,1.340000,1.340000,1.330000,1.330000,1.330000,87400
2019-10-31,1.330000,1.330000,1.330000,1.330000,1.330000,192400
2019-11-01,1.330000,1.330000,1.330000,1.330000,1.330000,5000
2019-11-04,1.330000,1.330000,1.290000,1.300000,1.300000,1235900
2019-11-05,1.300000,1.300000,1.290000,1.290000,1.290000,107900
2019-11-06,1.290000,1.290000,1.280000,1.290000,1.290000,42000
2019-11-07,1.280000,1.290000,1.270000,1.280000,1.280000,156200
2019-11-08,1.280000,1.320000,1.270000,1.270000,1.270000,335200
2019-11-11,1.270000,1.300000,1.250000,1.270000,1.270000,381300
2019-11-12,1.270000,1.300000,1.260000,1.290000,1.290000,420700
2019-11-13,1.290000,1.290000,1.290000,1.290000,1.290000,27000
2019-11-14,1.290000,1.290000,1.270000,1.290000,1.290000,82200
2019-11-15,1.290000,1.290000,1.270000,1.270000,1.270000,222700
2019-11-18,1.270000,1.280000,1.270000,1.280000,1.280000,78000
2019-11-19,1.270000,1.290000,1.260000,1.270000,1.270000,128000
2019-11-20,1.270000,1.270000,1.270000,1.270000,1.270000,89100
2019-11-21,1.270000,1.270000,1.260000,1.260000,1.260000,164500
2019-11-22,1.260000,1.270000,1.260000,1.260000,1.260000,275200
2019-11-25,1.280000,1.280000,1.260000,1.260000,1.260000,166700
2019-11-26,1.260000,1.260000,1.250000,1.260000,1.260000,179600
2019-11-27,1.260000,1.260000,1.250000,1.250000,1.250000,34300
2019-11-28,1.250000,1.250000,1.230000,1.240000,1.240000,595200
2019-11-29,1.240000,1.240000,1.220000,1.220000,1.220000,704800
2019-12-02,1.220000,1.220000,1.200000,1.210000,1.210000,252000
2019-12-03,1.200000,1.200000,1.180000,1.180000,1.180000,397000
2019-12-04,1.170000,1.170000,1.160000,1.160000,1.160000,439000
2019-12-05,1.160000,1.170000,1.160000,1.170000,1.170000,113200
2019-12-06,1.170000,1.220000,1.170000,1.200000,1.200000,188900
2019-12-09,1.200000,1.220000,1.200000,1.220000,1.220000,6100
2019-12-10,1.210000,1.240000,1.210000,1.240000,1.240000,21000
2019-12-11,1.220000,1.220000,1.200000,1.210000,1.210000,31200
2019-12-12,1.200000,1.200000,1.170000,1.170000,1.170000,353600
2019-12-13,1.160000,1.170000,1.150000,1.160000,1.160000,949100
2019-12-16,1.170000,1.170000,1.130000,1.130000,1.130000,138000
2019-12-17,1.140000,1.140000,1.110000,1.120000,1.120000,334100
2019-12-18,1.130000,1.200000,1.120000,1.200000,1.200000,35000
2019-12-19,1.180000,1.180000,1.130000,1.160000,1.160000,84800
2019-12-20,1.110000,1.120000,1.060000,1.070000,1.070000,1938500
2019-12-23,1.100000,1.110000,1.080000,1.090000,1.090000,651000
2019-12-24,1.060000,1.110000,1.060000,1.100000,1.100000,166600
2019-12-26,1.100000,1.100000,1.080000,1.080000,1.080000,123600
2019-12-27,1.090000,1.100000,1.090000,1.090000,1.090000,20500
2019-12-30,1.150000,1.170000,1.100000,1.110000,1.110000,2454500
2019-12-31,1.130000,1.130000,1.100000,1.120000,1.120000,1275200
2020-01-02,1.110000,1.110000,1.090000,1.100000,1.100000,2418500
2020-01-03,1.100000,1.110000,1.090000,1.090000,1.090000,612700
2020-01-06,1.100000,1.100000,1.030000,1.040000,1.040000,1908300
2020-01-07,1.060000,1.060000,1.040000,1.050000,1.050000,712100
2020-01-08,1.050000,1.050000,1.020000,1.020000,1.020000,163900
2020-01-09,1.050000,1.050000,1.030000,1.030000,1.030000,56500
2020-01-10,1.030000,1.030000,0.960000,0.970000,0.970000,4220600
2020-01-13,0.965000,0.965000,0.930000,0.935000,0.935000,2178300
2020-01-14,0.940000,0.950000,0.940000,0.945000,0.945000,643100
2020-01-15,0.950000,0.950000,0.930000,0.940000,0.940000,1059800
2020-01-16,0.940000,0.955000,0.930000,0.930000,0.930000,1176600
2020-01-17,0.930000,0.945000,0.925000,0.930000,0.930000,977100
2020-01-20,0.935000,0.940000,0.920000,0.925000,0.925000,1270100
2020-01-21,0.930000,0.940000,0.925000,0.930000,0.930000,360800
2020-01-22,0.930000,0.930000,0.920000,0.920000,0.920000,614800
2020-01-23,0.920000,0.920000,0.915000,0.920000,0.920000,173000
2020-01-24,0.920000,0.920000,0.915000,0.920000,0.920000,68400
2020-01-28,0.905000,0.925000,0.905000,0.915000,0.915000,2622100
2020-01-29,0.925000,0.925000,0.915000,0.915000,0.915000,171900
2020-01-30,0.915000,0.915000,0.875000,0.880000,0.880000,940900
2020-01-31,0.880000,0.880000,0.860000,0.870000,0.870000,920800
2020-02-03,0.870000,0.870000,0.860000,0.860000,0.860000,336400
2020-02-04,0.900000,0.900000,0.845000,0.845000,0.845000,610800
2020-02-05,0.845000,0.850000,0.820000,0.825000,0.825000,1042900
2020-02-06,0.820000,0.820000,0.795000,0.795000,0.795000,4591000
2020-02-07,0.800000,0.955000,0.800000,0.940000,0.940000,7105700
2020-02-10,0.950000,1.020000,0.895000,0.945000,0.945000,5325800
2020-02-11,0.945000,0.965000,0.935000,0.955000,0.955000,219200
2020-02-12,0.955000,0.960000,0.920000,0.925000,0.925000,4062500
2020-02-13,0.940000,0.945000,0.920000,0.920000,0.920000,1727400
2020-02-14,0.910000,0.910000,0.900000,0.910000,0.910000,1127100
2020-02-17,0.905000,0.910000,0.880000,0.890000,0.890000,1930900
2020-02-18,0.890000,0.910000,0.890000,0.910000,0.910000,580200
2020-02-19,0.905000,0.905000,0.890000,0.890000,0.890000,1009800
2020-02-20,0.890000,0.895000,0.885000,0.890000,0.890000,783200
2020-02-21,0.890000,0.890000,0.870000,0.885000,0.885000,858100
2020-02-24,0.880000,0.880000,0.845000,0.845000,0.845000,699100
2020-02-25,0.840000,0.875000,0.840000,0.870000,0.870000,477000
2020-02-26,0.880000,0.880000,0.865000,0.870000,0.870000,636900
2020-02-27,0.860000,0.880000,0.860000,0.870000,0.870000,175600
2020-02-28,0.870000,0.870000,0.845000,0.855000,0.855000,612100
2020-03-02,0.850000,0.865000,0.840000,0.855000,0.855000,152600
2020-03-03,0.875000,0.875000,0.860000,0.860000,0.860000,526000
2020-03-04,0.870000,0.870000,0.860000,0.870000,0.870000,828300
2020-03-05,0.860000,0.865000,0.860000,0.860000,0.860000,516700
2020-03-06,0.860000,0.860000,0.855000,0.860000,0.860000,528200
2020-03-09,0.850000,0.850000,0.805000,0.815000,0.815000,742700
2020-03-10,0.800000,0.825000,0.800000,0.800000,0.800000,2590300
2020-03-11,0.840000,0.840000,0.800000,0.800000,0.800000,68400
2020-03-12,0.800000,0.805000,0.795000,0.800000,0.800000,1853000
2020-03-13,null,null,null,null,null,null
2020-03-16,null,null,null,null,null,null
2020-03-17,null,null,null,null,null,null
2020-03-18,null,null,null,null,null,null
2020-03-19,null,null,null,null,null,null
2020-03-20,null,null,null,null,null,null
2020-03-23,null,null,null,null,null,null
2020-03-24,null,null,null,null,null,null
2020-03-25,null,null,null,null,null,null
2020-03-26,null,null,null,null,null,null
2020-03-27,null,null,null,null,null,null
2020-03-30,null,null,null,null,null,null
2020-03-31,null,null,null,null,null,null
2020-04-01,null,null,null,null,null,null
2020-04-02,null,null,null,null,null,null
2020-04-03,null,null,null,null,null,null
2020-04-06,null,null,null,null,null,null
